Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
MR,Montage Resources Corporation,14.95,526146099.1,n/a,2014,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mr
MCO,Moody&#39;s Corporation,185.05,34939275326,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/mco
MOG.A,Moog Inc.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mog.a
MOG.B,Moog Inc.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mog.b
MS,Morgan Stanley,43.7,74674016678,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ms
MS^A,Morgan Stanley,19.56,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^a
MS^E,Morgan Stanley,28.4,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^e
MS^F,Morgan Stanley,27.78,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^f
MS^G,Morgan Stanley,25.48,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^g
MS^I,Morgan Stanley,27.11,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^i
MS^K,Morgan Stanley,25.82,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ms^k
APF,"Morgan Stanley Asia-Pacific Fund, Inc.",16.45,214260953.9,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/apf
CAF,Morgan Stanley China A Share Fund Inc.,23.92,523404642.8,n/a,2006,n/a,n/a,https://www.nasdaq.com/symbol/caf
MSD,"Morgan Stanley Emerging Markets Debt Fund, Inc.",9.02,183888214.4,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/msd
EDD,"Morgan Stanley Emerging Markets Domestic Debt Fund, Inc.",6.67,443001470,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/edd
IIF,"Morgan Stanley India Investment Fund, Inc.",21.02,292505870,n/a,1994,n/a,n/a,https://www.nasdaq.com/symbol/iif
MOSC,Mosaic Acquisition Corp.,9.99,344655000,n/a,2017,Finance,Business Services,https://www.nasdaq.com/symbol/mosc
MOSC.U,Mosaic Acquisition Corp.,n/a,0,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/mosc.u
MOSC.WS,Mosaic Acquisition Corp.,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mosc.ws
MOS,Mosaic Company (The),27.51,10604293427,n/a,n/a,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/mos
MSI,"Motorola Solutions, Inc.",141.67,23295009755,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/msi
MOV,Movado Group Inc.,33.88,555543878.1,n/a,n/a,Consumer Non-Durables,Consumer Specialties,https://www.nasdaq.com/symbol/mov
MPLX,MPLX LP,33.4,26524905523,n/a,2012,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/mplx
MRC,MRC Global Inc.,18.16,1534670928,n/a,2012,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mrc
HJV,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,6.5973,0,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/hjv
MSA,MSA Safety Incorporporated,103.92,4003994473,n/a,n/a,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/msa
MSM,"MSC Industrial Direct Company, Inc.",83.77,4635859612,n/a,1995,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/msm
MSCI,MSCI Inc,204.89,17347103436,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/msci
MSGN,MSG Networks Inc.,22,1647256644,n/a,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/msgn
MLI,"Mueller Industries, Inc.",31.46,1781414069,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/mli
MWA,Mueller Water Products Inc,10.28,1626413850,n/a,2006,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/mwa
MVF,"MuniVest Fund, Inc.",9.02,584824066.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mvf
MZA,"MuniYield Arizona Fund, Inc.",13.839,64002095.16,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/mza
MUR,Murphy Oil Corporation,29.03,5040204799,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mur
MUSA,Murphy USA Inc.,84.82,2729805233,n/a,2013,Consumer Durables,Automotive Aftermarket,https://www.nasdaq.com/symbol/musa
MVO,MV Oil Trust,8.64,99360000,n/a,2007,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mvo
MVC,"MVC Capital, Inc.",9.145,162096204.1,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mvc
MVCD,"MVC Capital, Inc.",25.47,0,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/mvcd
MYE,"Myers Industries, Inc.",17.16,607260482.4,n/a,n/a,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/mye
MYOV,Myovant Sciences Ltd.,24.89,1762524145,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/myov
NBR,Nabors Industries Ltd.,3.79,1359821585,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/nbr
NBR^A,Nabors Industries Ltd.,28.95,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nbr^a
NC,"NACCO Industries, Inc.",38.02,205978406.7,n/a,n/a,Consumer Durables,Consumer Electronics/Appliances,https://www.nasdaq.com/symbol/nc
NTP,Nam Tai Property Inc.,9.9,378114570.9,n/a,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/ntp
NTEST,NASDAQ TEST STOCK,24.99,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ntest
NTEST.A,NASDAQ TEST STOCK,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ntest.a
NTEST.B,NASDAQ TEST STOCK,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ntest.b
NTEST.C,NASDAQ TEST STOCK,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ntest.c
NBHC,National Bank Holdings Corporation,34,1052392922,n/a,2012,Finance,Major Banks,https://www.nasdaq.com/symbol/nbhc
NFG,National Fuel Gas Company,60.5,5219850460,n/a,n/a,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/nfg
NGG,"National Grid Transco, PLC",55.4,37784256466,n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/ngg
NHI,"National Health Investors, Inc.",78.54,3375959590,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nhi
NOV,"National Oilwell Varco, Inc.",27.16,10414049677,n/a,n/a,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/nov
NPK,"National Presto Industries, Inc.",106.95,746627040.8,n/a,n/a,Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/npk
NNN,National Retail Properties,54.06,8730515873,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nnn
NNN^E,National Retail Properties,25.31,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nnn^e
NNN^F,National Retail Properties,24.6,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nnn^f
SID,National Steel Company,4.33,5975895989,n/a,n/a,Capital Goods,Steel/Iron Ore,https://www.nasdaq.com/symbol/sid
NSA,National Storage Affiliates Trust,28.69,1626709831,n/a,2015,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nsa
NSA^A,National Storage Affiliates Trust,24.935,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nsa^a
NGS,"Natural Gas Services Group, Inc.",18.1,238794096.4,n/a,2002,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/ngs
NGVC,"Natural Grocers by Vitamin Cottage, Inc.",11.57,259245472.7,n/a,2012,Consumer Services,Food Chains,https://www.nasdaq.com/symbol/ngvc
NRP,Natural Resource Partners LP,42.12,516441701.9,n/a,2002,Energy,Coal Mining,https://www.nasdaq.com/symbol/nrp
NTZ,"Natuzzi, S.p.A.",4.97,54523926.73,n/a,1993,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/ntz
NLS,"Nautilus Group, Inc. (The)",5.58,165112322.8,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/nls
NCI,"Navigant Consulting, Inc.",19.75,800265971,n/a,n/a,Consumer Services,Professional Services,https://www.nasdaq.com/symbol/nci
NVGS,Navigator Holdings Ltd.,11.18,622237478.7,n/a,2013,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/nvgs
NNA,Navios Maritime Acquisition Corporation,6.04,80303394.56,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/nna
NM,Navios Maritime Holdings Inc.,2.62,3267305.06,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/nm
NM^G,Navios Maritime Holdings Inc.,8.78,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nm^g
NM^H,Navios Maritime Holdings Inc.,6.4595,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nm^h
NMM,Navios Maritime Partners LP,0.9051,151685495.4,n/a,2007,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/nmm
NAV,Navistar International Corporation,32.76,3245385027,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/nav
NAV^D,Navistar International Corporation,24.7,0,n/a,n/a,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/nav^d
NCS,"NCI Building Systems, Inc.",6.19,776695567.2,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/ncs
NCR,NCR Corporation,28.67,3410083023,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/ncr
NP,"Neenah, Inc.",66.22,1116469200,n/a,n/a,Basic Industries,Paper,https://www.nasdaq.com/symbol/np
NNI,"Nelnet, Inc.",55.56,2233103023,n/a,2003,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/nni
NPTN,NeoPhotonics Corporation,6.27,291095233.4,n/a,2011,Technology,Semiconductors,https://www.nasdaq.com/symbol/nptn
NETS,Netshoes (Cayman) Limited,1.54,47826615.76,n/a,2017,Consumer Services,Catalog/Specialty Distribution,https://www.nasdaq.com/symbol/nets
NVRO,Nevro Corp.,61.77,1876447639,n/a,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/nvro
HYB,"New America High Income Fund, Inc. (The)",8.56,200037938.1,n/a,1988,n/a,n/a,https://www.nasdaq.com/symbol/hyb
NFC,New Frontier Corporation,9.94,402197250,n/a,2018,Finance,Business Services,https://www.nasdaq.com/symbol/nfc
NFC.U,New Frontier Corporation,n/a,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/nfc.u
NFC.WS,New Frontier Corporation,n/a,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nfc.ws
GF,"New Germany Fund, Inc. (The)",14.195,220882915.7,n/a,1990,n/a,n/a,https://www.nasdaq.com/symbol/gf
NWHM,New Home Company Inc. (The),4.85,96548906.35,n/a,2014,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/nwhm
IRL,"New Ireland Fund, Inc. (The)",8.83,43989099.74,n/a,1990,n/a,n/a,https://www.nasdaq.com/symbol/irl
NEWM,New Media Investment Group Inc.,10.61,642021943.4,n/a,2014,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/newm
NMFC,New Mountain Finance Corporation,13.66,1098521792,n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/nmfc
NMFX,New Mountain Finance Corporation,25.35,0,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/nmfx
EDU,"New Oriental Education & Technology Group, Inc.",88.42,13998646442,n/a,2006,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/edu
NEWR,"New Relic, Inc.",95.42,5472476886,n/a,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/newr
NRZ,New Residential Investment Corp.,17.17,6338006416,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nrz
SNR,New Senior Investment Group Inc.,5.57,457908831.1,n/a,2014,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/snr
NYCB,"New York Community Bancorp, Inc.",11.66,5449113892,n/a,n/a,Finance,Banks,https://www.nasdaq.com/symbol/nycb
NYCB^A,"New York Community Bancorp, Inc.",26.24,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nycb^a
NYCB^U,"New York Community Bancorp, Inc.",48.2328,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nycb^u
NYT,New York Times Company (The),33.51,5533904365,n/a,n/a,Consumer Services,Newspapers/Magazines,https://www.nasdaq.com/symbol/nyt
NJR,NewJersey Resources Corporation,48.98,4348071809,n/a,n/a,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/njr
NEU,NewMarket Corporation,429.94,4810222892,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/neu
NEM,Newmont Mining Corporation,35.83,19155911461,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/nem
NR,"Newpark Resources, Inc.",9.34,843167696.8,n/a,n/a,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/nr
NEXA,Nexa Resources S.A.,12.43,1653766628,n/a,2017,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/nexa
NXRT,"NexPoint Residential Trust, Inc.",37.72,889280156.7,n/a,2015,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nxrt
NHF,NexPoint Strategic Opportunities Fund,21.78,704417820.5,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nhf
NEP,"NextEra Energy Partners, LP",46.9,2633430873,n/a,2014,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/nep
NEE,"NextEra Energy, Inc.",189.48,90603178847,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/nee
NEE^I,"NextEra Energy, Inc.",24.7355,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nee^i
NEE^J,"NextEra Energy, Inc.",24.72,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nee^j
NEE^K,"NextEra Energy, Inc.",25.24,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nee^k
NEE^N,"NextEra Energy, Inc.",25.28,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nee^n
NEE^R,"NextEra Energy, Inc.",61.1,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nee^r
NGL,NGL ENERGY PARTNERS LP,14.03,1746854213,n/a,2011,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/ngl
NGL^B,NGL ENERGY PARTNERS LP,23.9499,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ngl^b
NMK^B,"Niagara Mohawk Holdings, Inc.",94.5,0,n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/nmk^b
NMK^C,"Niagara Mohawk Holdings, Inc.",94.7722,0,n/a,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/nmk^c
NLSN,Nielsen N.V.,24.25,8619593945,n/a,2011,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/nlsn
NKE,"Nike, Inc.",84.37,1.32781E+11,n/a,n/a,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/nke
NINE,"Nine Energy Service, Inc.",23.67,713523486.8,n/a,2018,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/nine
NIO,NIO Inc.,5.39,5530194148,n/a,2018,Capital Goods,Auto Manufacturing,https://www.nasdaq.com/symbol/nio
NI,"NiSource, Inc",28.22,10525190796,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/ni
NI^B,"NiSource, Inc",26.33,0,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/ni^b
NL,"NL Industries, Inc.",3.84,187113538.6,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/nl
NOAH,Noah Holdings Ltd.,50.2,2881498373,n/a,2010,Finance,Investment Managers,https://www.nasdaq.com/symbol/noah
NE,Noble Corporation,3.07,764889582.1,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/ne
NBL,Noble Energy Inc.,25.52,12341073582,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/nbl
NBLX,Noble Midstream Partners LP,37.55,1494056823,n/a,2016,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/nblx
NOK,Nokia Corporation,5.81,32489700807,n/a,1994,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/nok
NOMD,Nomad Foods Limited,20.3,3947377123,n/a,2016,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/nomd
NMR,Nomura Holdings Inc ADR,3.72,12306279770,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/nmr
OSB,Norbord Inc.,26.57,2169934250,n/a,n/a,Basic Industries,Forest Products,https://www.nasdaq.com/symbol/osb
NAO,Nordic American Offshore Ltd.,2.8,173563.6,n/a,2014,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/nao
NAT,Nordic American Tankers Limited,1.91,271162062.1,n/a,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/nat
JWN,"Nordstrom, Inc.",43.94,6810821055,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/jwn
NSC,Norfolk Souther Corporation,193,55412295427,n/a,n/a,Transportation,Railroads,https://www.nasdaq.com/symbol/nsc
NOA,North American Construction Group Ltd.,12.41,312572916.2,n/a,2006,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/noa
NRT,North European Oil Royality Trust,6.93,63690788.7,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/nrt
NOC,Northrop Grumman Corporation,273.33,46454901670,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/noc
NRE,NorthStar Realty Europe Corp.,17.81,887072750.5,n/a,2015,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/nre
NWN,Northwest Natural Holding Company,64.01,1849663109,n/a,n/a,Public Utilities,Oil/Gas Transmission,https://www.nasdaq.com/symbol/nwn
NWE,NorthWestern Corporation,70.65,3561416833,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/nwe
NCLH,Norwegian Cruise Line Holdings Ltd.,56.5,12301623808,n/a,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/nclh
NVS,Novartis AG,94.88,2.19284E+11,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nvs
NVO,Novo Nordisk A/S,52.09,1.24384E+11,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nvo
DNOW,NOW Inc.,14.63,1586465774,n/a,2014,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/dnow
NRG,"NRG Energy, Inc.",42.36,11817407094,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/nrg
NUS,"Nu Skin Enterprises, Inc.",48.95,2709920656,n/a,1996,Health Care,Other Pharmaceuticals,https://www.nasdaq.com/symbol/nus
NUE,Nucor Corporation,59.49,18131488676,n/a,n/a,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/nue
NS,Nustar Energy L.P.,27.71,2986063988,n/a,n/a,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/ns
NS^A,Nustar Energy L.P.,23.97,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ns^a
NS^B,Nustar Energy L.P.,21.95,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ns^b
NS^C,Nustar Energy L.P.,24.619,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ns^c
NSS,"NuStar Logistics, L.P.",25.1132,0,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nss
NTR,Nutrien Ltd.,53.37,31887561824,n/a,2004,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/ntr
JMLP,Nuveen All Cap Energy MLP Opportunities Fund,7.035,94974054.74,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/jmlp
NVG,Nuveen AMT-Free Municipal Credit Income Fund,15.15,3068676359,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/nvg
NUV,Nuveen AMT-Free Municipal Value Fund,9.83,2033585664,n/a,1987,n/a,n/a,https://www.nasdaq.com/symbol/nuv
NUW,Nuveen AMT-Free Municipal Value Fund,16.09,247772066.1,n/a,2009,n/a,n/a,https://www.nasdaq.com/symbol/nuw
NEA,Nuveen AMT-Free Quality Municipal Income Fund,13.33,3502066225,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/nea
NAZ,Nuveen Arizona Quality Municipal Income Fund,12.791,148006682,n/a,1992,n/a,n/a,https://www.nasdaq.com/symbol/naz
NKX,Nuveen California AMT-Free Quality Municipal Income Fund,13.99,664809472.7,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/nkx
NCB,Nuveen California Municipal Value Fund 2,15.995,52799862.89,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ncb
NCA,"Nuveen California Municipal Value Fund, Inc.",9.62,270235410.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nca
NAC,Nuveen California Quality Municipal Income Fund,13.88,2008922619,n/a,1999,n/a,n/a,https://www.nasdaq.com/symbol/nac
NTC,Nuveen Connecticut Quality Municipal Income Fund,12.1,173380609.6,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/ntc
JCE,Nuveen Core Equity Alpha Fund,14.09,225842593.6,n/a,2007,n/a,n/a,https://www.nasdaq.com/symbol/jce
JCO,Nuveen Credit Opportunities 2022 Target Term Fund,9.67,267740542.5,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/jco
JQC,Nuveen Credit Strategies Income Fund,7.88,1068601205,n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/jqc
JDD,Nuveen Diversified Dividend and Income Fund,10.43,205851872.3,n/a,2003,n/a,n/a,https://www.nasdaq.com/symbol/jdd
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,18.05,651842538,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/diax
JEMD,Nuveen Emerging Markets Debt 2022 Target Term Fund,8.72,124133996,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/jemd
JMF,Nuveen Energy MLP Total Return Fund,9.9,403788735.9,n/a,2011,n/a,n/a,https://www.nasdaq.com/symbol/jmf
NEV,Nuveen Enhanced Municipal Value Fund,13.92,347304946.6,n/a,2009,n/a,n/a,https://www.nasdaq.com/symbol/nev
JFR,Nuveen Floating Rate Income Fund,9.77,556093432.4,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/jfr
JRO,Nuveen Floating Rate Income Opportuntiy Fund,9.75,395276875.5,n/a,2004,n/a,n/a,https://www.nasdaq.com/symbol/jro
NKG,Nuveen Georgia Quality Municipal Income Fund ,11.99,124693757.9,n/a,2002,n/a,n/a,https://www.nasdaq.com/symbol/nkg
JGH,Nuveen Global High Income Fund,15.27,353918791.1,n/a,2014,n/a,n/a,https://www.nasdaq.com/symbol/jgh
JHY,Nuveen High Income 2020 Target Term Fund,10.02,158133796.3,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/jhy
JHAA,Nuveen High Income 2023 Target Term Fund,10.2564,71794800,n/a,2018,n/a,n/a,https://www.nasdaq.com/symbol/jhaa
JHD,Nuveen High Income December 2019 Target Term Fund,9.89,267664245.7,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/jhd
JHB,Nuveen High Income November 2021 Target Term Fund,9.76,545307265,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/jhb
NXC,Nuveen Insured California Select Tax-Free Income Portfolio,14.14,89788038.48,n/a,1992,n/a,n/a,https://www.nasdaq.com/symbol/nxc
NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,13.4873,52936236.33,n/a,1992,n/a,n/a,https://www.nasdaq.com/symbol/nxn
NID,Nuveen Intermediate Duration Municipal Term Fund,13.12,615454739.2,n/a,2012,n/a,n/a,https://www.nasdaq.com/symbol/nid
NMY,Nuveen Maryland Quality Municipal Income Fund,12.54,289669786.6,n/a,1993,n/a,n/a,https://www.nasdaq.com/symbol/nmy
NMT,Nuveen Massachusetts Municipal Income Fund,12.68,118212482.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/nmt
NUM,Nuveen Michigan Quality Municipal Income Fund,13.27,268410790.5,n/a,1991,n/a,n/a,https://www.nasdaq.com/symbol/num
